Graph Size,Density,Dijkstra Basic Form List,Dijkstra Basic Form Matrix,Dijkstra Binary Heap List,Dijkstra Binary Heap Matrix,Dijkstra Balanced BST List,Dijkstra Balanced BST Matrix
5,0,5.42e-07,5e-07,5.84e-07,5e-07,5.84e-07,5.42e-07
5,0.1,7.5e-07,7.08e-07,7.5e-07,6.67e-07,9.59e-07,9.58e-07
5,0,5.42e-07,5e-07,5.41e-07,5e-07,5.83e-07,5.83e-07
5,0.1,5.41e-07,5e-07,6.25e-07,5.41e-07,5.83e-07,5.42e-07
10,0.0888889,9.16e-07,1.167e-06,7.92e-07,7.92e-07,1.125e-06,1.125e-06
10,0.111111,1.375e-06,1.375e-06,1.334e-06,1.375e-06,1.625e-06,1.583e-06
10,0.155556,2e-06,2.459e-06,1.834e-06,1.75e-06,2.709e-06,2.75e-06
10,0.0444444,6.67e-07,8.34e-07,6.25e-07,6.67e-07,7.08e-07,5.84e-07
10,0.111111,1.458e-06,1.667e-06,1.416e-06,1.458e-06,1.875e-06,1.834e-06
10,0.0666667,7.08e-07,8.33e-07,6.66e-07,5.83e-07,6.25e-07,6.25e-07
10,0.155556,7.09e-07,8.34e-07,6.25e-07,6.25e-07,6.25e-07,6.25e-07
10,0.0888889,6.66e-07,7.08e-07,6.67e-07,5.83e-07,6.25e-07,5.83e-07
10,0.177778,1.542e-06,1.709e-06,1.417e-06,1.458e-06,1.916e-06,1.875e-06
10,0.0666667,7.08e-07,7.5e-07,6.67e-07,6.25e-07,7.08e-07,5.83e-07
10,0.133333,1.042e-06,1.375e-06,1e-06,9.17e-07,1.417e-06,1.458e-06
10,0.133333,8.33e-07,1.041e-06,9.17e-07,7.92e-07,1.041e-06,1.041e-06
10,0.111111,2.042e-06,1.708e-06,1.958e-06,1.875e-06,2.125e-06,2e-06
10,0.0222222,7.09e-07,7.5e-07,6.25e-07,5.83e-07,6.66e-07,6.25e-07
10,0.0666667,7.08e-07,7.5e-07,6.67e-07,6.25e-07,6.66e-07,6.25e-07
10,0.111111,1.334e-06,1.375e-06,1.209e-06,1.292e-06,1.541e-06,1.458e-06
10,0.2,1.416e-06,1.292e-06,1.375e-06,1.291e-06,1.625e-06,1.459e-06
10,0.0888889,1.333e-06,1.375e-06,1.25e-06,1.166e-06,1.625e-06,1.542e-06
10,0.0666667,6.66e-07,7.91e-07,6.67e-07,5.83e-07,6.66e-07,5.83e-07
10,0.0888889,9.17e-07,1.041e-06,7.91e-07,7.5e-07,1.084e-06,1.042e-06
10,0.0888889,1.375e-06,1.417e-06,1.292e-06,1.292e-06,1.5e-06,1.5e-06
10,0.177778,1.042e-06,1.333e-06,1e-06,9.58e-07,1.375e-06,1.417e-06
10,0.0888889,1.584e-06,1.667e-06,1.542e-06,1.5e-06,1.958e-06,2e-06
10,0.111111,1.5e-06,1.583e-06,1.541e-06,1.417e-06,1.917e-06,1.917e-06
10,0.111111,1.083e-06,1.375e-06,1.042e-06,1e-06,1.458e-06,1.291e-06
10,0.0666667,1.375e-06,1.292e-06,1.25e-06,1.209e-06,1.5e-06,1.5e-06
10,0.0222222,6.67e-07,7.92e-07,7.08e-07,6.25e-07,6.67e-07,6.67e-07
10,0.0666667,6.67e-07,7.92e-07,6.25e-07,6.25e-07,6.66e-07,6.66e-07
10,0.0888889,7.08e-07,7.5e-07,6.25e-07,5.83e-07,6.67e-07,6.66e-07
10,0.0666667,8.33e-07,1.041e-06,8.75e-07,8.34e-07,1.042e-06,1e-06
10,0.133333,1.292e-06,1.292e-06,1.292e-06,1.292e-06,1.542e-06,1.5e-06
10,0.0888889,2.167e-06,2.042e-06,2.125e-06,2.083e-06,2.708e-06,2.375e-06
10,0.0222222,6.66e-07,7.5e-07,6.67e-07,6.66e-07,6.66e-07,6.67e-07
10,0.0888889,1.334e-06,1.292e-06,1.417e-06,1.292e-06,1.459e-06,1.542e-06
10,0.111111,6.25e-07,8.33e-07,5.84e-07,5.83e-07,7.91e-07,6.25e-07
10,0.177778,1.583e-06,1.666e-06,1.416e-06,1.416e-06,1.875e-06,2.083e-06
10,0.222222,2.625e-06,2.292e-06,2.416e-06,2.292e-06,2.917e-06,2.75e-06
10,0.155556,2.125e-06,2.084e-06,2.042e-06,2.083e-06,2.583e-06,2.459e-06
10,0.0888889,1.709e-06,1.959e-06,1.542e-06,1.5e-06,2.334e-06,2.334e-06
10,0.0444444,7.08e-07,7.5e-07,7.09e-07,6.25e-07,6.25e-07,6.66e-07
10,0.0444444,7.09e-07,7.5e-07,6.67e-07,6.66e-07,6.25e-07,5.84e-07
10,0.0222222,6.67e-07,7.5e-07,6.25e-07,6.67e-07,6.25e-07,6.25e-07
10,0.111111,1e-06,1.333e-06,9.58e-07,9.58e-07,1.459e-06,1.417e-06
10,0.0888889,6.66e-07,7.92e-07,6.67e-07,5.83e-07,6.67e-07,6.67e-07
10,0.133333,8.75e-07,1.042e-06,8.75e-07,7.5e-07,1.083e-06,1.125e-06
10,0.0666667,9.58e-07,1e-06,7.5e-07,7.92e-07,1.083e-06,1.125e-06
10,0.133333,7.09e-07,7.5e-07,6.25e-07,6.25e-07,6.25e-07,5.83e-07
10,0.0666667,6.25e-07,7.91e-07,6.25e-07,6.67e-07,6.66e-07,6.67e-07
10,0.0888889,6.67e-07,7.92e-07,6.25e-07,6.25e-07,5.84e-07,5.83e-07
10,0.111111,8.75e-07,1e-06,8.33e-07,8.33e-07,1e-06,1.042e-06
10,0.0222222,6.25e-07,7.5e-07,6.66e-07,6.67e-07,6.25e-07,6.67e-07
10,0.177778,2.417e-06,2.5e-06,2.25e-06,2.291e-06,2.917e-06,2.792e-06
10,0.155556,1.042e-06,1.375e-06,1e-06,9.58e-07,1.542e-06,1.375e-06
10,0.111111,6.25e-07,7.5e-07,6.66e-07,6.25e-07,6.66e-07,6.25e-07
10,0.133333,7.09e-07,7.92e-07,7.08e-07,6.25e-07,6.67e-07,6.67e-07
10,0.155556,2.291e-06,2.083e-06,2.125e-06,2.084e-06,2.542e-06,2.333e-06
10,0.133333,7.08e-07,7.91e-07,7.08e-07,6.25e-07,7.08e-07,6.25e-07
10,0.0888889,1.583e-06,1.75e-06,1.584e-06,1.542e-06,2.125e-06,1.958e-06
10,0.0666667,1e-06,1.375e-06,1e-06,9.59e-07,1.417e-06,1.417e-06
10,0.177778,1.208e-06,1.708e-06,1.083e-06,1.125e-06,1.875e-06,1.875e-06
10,0.0888889,1.333e-06,1.417e-06,1.25e-06,1.291e-06,1.5e-06,1.542e-06
10,0.0444444,8.75e-07,1e-06,8.34e-07,7.92e-07,1.083e-06,1e-06
10,0.133333,1.417e-06,1.375e-06,1.334e-06,1.292e-06,1.666e-06,1.583e-06
10,0.111111,8.34e-07,1.042e-06,7.92e-07,8.33e-07,1.125e-06,1e-06
10,0.0888889,7.08e-07,7.92e-07,6.67e-07,7.5e-07,6.67e-07,5.84e-07
10,0.111111,1.042e-06,1.292e-06,1.042e-06,9.58e-07,1.458e-06,1.459e-06
10,0.111111,6.67e-07,7.5e-07,6.66e-07,6.25e-07,6.25e-07,6.66e-07
10,0.0444444,6.66e-07,7.91e-07,6.66e-07,6.67e-07,7.08e-07,6.25e-07
10,0.0666667,6.66e-07,7.5e-07,6.67e-07,5.83e-07,6.25e-07,6.25e-07
10,0.0222222,6.67e-07,7.91e-07,7.08e-07,6.67e-07,6.25e-07,5.83e-07
10,0.0888889,8.75e-07,1e-06,8.34e-07,7.5e-07,1.084e-06,1.042e-06
10,0.133333,7.09e-07,7.92e-07,6.25e-07,5.83e-07,6.25e-07,7.09e-07
10,0.0444444,8.75e-07,1e-06,8.34e-07,7.92e-07,1.041e-06,1.041e-06
10,0.0444444,6.67e-07,7.5e-07,6.66e-07,6.25e-07,6.25e-07,6.25e-07
10,0.155556,2.292e-06,2.333e-06,2.333e-06,2.25e-06,2.917e-06,2.875e-06
10,0.0666667,6.67e-07,7.92e-07,7.08e-07,6.25e-07,6.67e-07,6.67e-07
10,0.0888889,1.375e-06,1.375e-06,1.334e-06,1.333e-06,1.625e-06,1.541e-06
10,0.133333,1.667e-06,1.334e-06,1.709e-06,1.458e-06,1.875e-06,1.875e-06
10,0.0222222,8.34e-07,1.042e-06,8.75e-07,7.92e-07,1.083e-06,1.083e-06
10,0.111111,8.75e-07,1e-06,8.33e-07,8.75e-07,1.125e-06,1.209e-06
10,0.155556,9.16e-07,1e-06,9.16e-07,7.5e-07,1.083e-06,9.58e-07
10,0.155556,1.292e-06,1.292e-06,1.292e-06,1.25e-06,1.542e-06,1.5e-06
10,0.133333,2.167e-06,2.167e-06,2e-06,1.958e-06,2.5e-06,2.375e-06
10,0.0666667,6.25e-07,7.5e-07,6.67e-07,6.25e-07,6.67e-07,6.25e-07
10,0.133333,1.334e-06,2e-06,1.291e-06,1.166e-06,2.25e-06,2.166e-06
10,0.111111,1.625e-06,2e-06,1.583e-06,1.5e-06,2.167e-06,2.209e-06
10,0.0888889,6.67e-07,7.5e-07,6.66e-07,6.25e-07,6.25e-07,6.25e-07
10,0.133333,6.66e-07,7.92e-07,6.67e-07,5.84e-07,6.67e-07,6.25e-07
10,0.133333,7.92e-07,1e-06,7.91e-07,7.5e-07,1.042e-06,1.083e-06
10,0.0666667,1e-06,1.291e-06,1e-06,8.75e-07,1.333e-06,1.375e-06
10,0.0444444,6.67e-07,7.5e-07,6.25e-07,5.84e-07,6.67e-07,5.83e-07
10,0.111111,6.25e-07,7.5e-07,6.25e-07,6.25e-07,6.66e-07,6.25e-07
10,0.0666667,6.67e-07,7.92e-07,6.67e-07,6.66e-07,6.25e-07,5.83e-07
10,0.0222222,8.75e-07,1e-06,7.92e-07,7.92e-07,1.042e-06,1.125e-06
10,0.0888889,6.25e-07,7.5e-07,6.67e-07,6.25e-07,5.84e-07,6.25e-07
10,0.0666667,7.91e-07,1e-06,8.33e-07,7.92e-07,1.042e-06,1e-06
10,0.133333,7.91e-07,1.042e-06,8.34e-07,7.92e-07,1.042e-06,1e-06
10,0.0888889,2e-06,2e-06,2.125e-06,2.083e-06,2.459e-06,2.375e-06
10,0.0444444,1.25e-06,1.292e-06,1.25e-06,1.25e-06,1.5e-06,1.459e-06
10,0.111111,1.417e-06,1.666e-06,1.375e-06,1.417e-06,1.917e-06,1.792e-06
10,0.155556,8.34e-07,1e-06,8.33e-07,7.91e-07,1.042e-06,1e-06
10,0.111111,1.291e-06,1.25e-06,1.209e-06,1.25e-06,1.5e-06,1.417e-06
10,0.0888889,6.66e-07,7.08e-07,6.25e-07,5.83e-07,7.08e-07,5.83e-07
10,0.133333,6.25e-07,7.92e-07,6.67e-07,5.84e-07,6.25e-07,5.83e-07
10,0.2,2e-06,2e-06,1.708e-06,1.708e-06,2.459e-06,2.292e-06
10,0.155556,2.542e-06,2.333e-06,2.375e-06,2.333e-06,3.208e-06,3e-06
10,0.133333,2.166e-06,2.333e-06,2.209e-06,2.167e-06,2.834e-06,2.667e-06
10,0.133333,1.459e-06,1.708e-06,1.417e-06,1.458e-06,1.916e-06,1.917e-06
10,0.111111,1.875e-06,1.583e-06,1.834e-06,1.792e-06,2e-06,1.917e-06
10,0.0444444,6.67e-07,7.5e-07,6.25e-07,6.67e-07,6.67e-07,6.25e-07
10,0.0888889,1.5e-06,1.583e-06,1.375e-06,1.375e-06,1.959e-06,1.834e-06
10,0.0222222,6.25e-07,7.08e-07,6.25e-07,5.83e-07,6.25e-07,6.25e-07
10,0.0666667,8.75e-07,1e-06,8.75e-07,8.75e-07,1.167e-06,1.041e-06
10,0.111111,1.208e-06,1.584e-06,1.125e-06,1.041e-06,1.875e-06,1.709e-06
10,0.133333,8.33e-07,1e-06,8.34e-07,7.09e-07,1.042e-06,1e-06
10,0.111111,6.67e-07,7.5e-07,7.09e-07,6.25e-07,6.25e-07,5.83e-07
10,0.111111,1.291e-06,1.292e-06,1.292e-06,1.208e-06,1.458e-06,1.416e-06
10,0.0222222,7.5e-07,9.58e-07,8.33e-07,7.91e-07,1.083e-06,9.58e-07
10,0.133333,1.625e-06,1.542e-06,1.459e-06,1.417e-06,1.917e-06,1.958e-06
10,0.0666667,6.25e-07,7.08e-07,6.25e-07,5.83e-07,6.25e-07,5.83e-07
10,0.177778,8.75e-07,9.59e-07,8.33e-07,7.92e-07,1e-06,9.58e-07
10,0.111111,1.041e-06,1.292e-06,9.59e-07,8.75e-07,1.375e-06,1.459e-06
10,0.111111,1.417e-06,1.625e-06,1.417e-06,1.334e-06,1.917e-06,1.833e-06
10,0.0888889,7.09e-07,7.5e-07,6.66e-07,6.25e-07,6.25e-07,5.83e-07
10,0.0888889,6.67e-07,7.08e-07,6.25e-07,6.67e-07,6.67e-07,5.84e-07
10,0.155556,1.917e-06,2.209e-06,1.958e-06,1.916e-06,2.833e-06,2.791e-06
10,0.222222,1.625e-06,1.667e-06,1.5e-06,1.375e-06,1.875e-06,1.875e-06
10,0.133333,1.459e-06,1.5e-06,1.5e-06,1.334e-06,1.917e-06,1.916e-06
10,0.111111,6.25e-07,7.5e-07,6.67e-07,6.25e-07,6.67e-07,5.84e-07
10,0.0666667,6.25e-07,7.5e-07,6.67e-07,6.25e-07,6.25e-07,5.84e-07
10,0.0888889,6.25e-07,7.09e-07,6.67e-07,6.25e-07,6.25e-07,5.84e-07
10,0.0888889,6.67e-07,7.92e-07,6.66e-07,6.25e-07,6.66e-07,5.83e-07
10,0.0666667,6.67e-07,7.5e-07,7.08e-07,6.25e-07,6.25e-07,5.83e-07
10,0.0444444,7.08e-07,7.92e-07,6.25e-07,6.25e-07,6.25e-07,6.25e-07
10,0.133333,1.333e-06,1.25e-06,1.292e-06,1.25e-06,1.459e-06,1.458e-06
10,0.0888889,1.292e-06,1.25e-06,1.25e-06,1.25e-06,1.458e-06,1.416e-06
10,0.0222222,6.67e-07,7.08e-07,6.25e-07,6.25e-07,5.83e-07,6.25e-07
10,0.0888889,6.25e-07,7.5e-07,5.83e-07,6.25e-07,6.25e-07,5.83e-07
10,0.0888889,1.458e-06,1.583e-06,1.417e-06,1.375e-06,1.875e-06,1.791e-06
10,0.0666667,1.25e-06,1.292e-06,1.291e-06,1.166e-06,1.5e-06,1.459e-06
10,0.133333,8.75e-07,1e-06,8.34e-07,7.92e-07,1.084e-06,9.17e-07
10,0.0888889,9.17e-07,9.58e-07,9.17e-07,8.75e-07,9.17e-07,8.34e-07
10,0.133333,1.375e-06,1.75e-06,1.375e-06,1.25e-06,1.667e-06,1.459e-06
10,0.0444444,6.66e-07,7.5e-07,6.67e-07,6.25e-07,6.25e-07,6.66e-07
10,0.0888889,8.75e-07,1.083e-06,8.33e-07,8.75e-07,1.042e-06,1.083e-06
10,0.111111,8.33e-07,1e-06,8.75e-07,7.91e-07,1.083e-06,1.041e-06
10,0.111111,1.375e-06,1.625e-06,1.417e-06,1.375e-06,2e-06,1.875e-06
10,0.133333,1.208e-06,1.625e-06,1.167e-06,1.084e-06,1.875e-06,1.833e-06
10,0.111111,1.292e-06,1.25e-06,1.416e-06,2.667e-06,1.542e-06,1.542e-06
10,0.0888889,8.34e-07,1.084e-06,8.34e-07,7.5e-07,1.083e-06,1e-06
10,0.177778,2.541e-06,2.375e-06,2.5e-06,2.416e-06,3.166e-06,2.833e-06
10,0,6.67e-07,7.91e-07,6.25e-07,5.83e-07,6.25e-07,6.25e-07
10,0.2,2.583e-06,2.375e-06,2.583e-06,2.5e-06,3.208e-06,3.042e-06
10,0.133333,6.66e-07,7.5e-07,7.5e-07,6.25e-07,6.25e-07,6.25e-07
10,0.0444444,6.67e-07,7.92e-07,6.67e-07,6.25e-07,7.08e-07,6.67e-07
10,0.0444444,8.75e-07,1.042e-06,7.92e-07,7.91e-07,1.041e-06,1e-06
10,0.2,1.041e-06,1.292e-06,1e-06,9.59e-07,1.458e-06,1.416e-06
10,0.155556,6.66e-07,7.5e-07,6.67e-07,6.66e-07,7.08e-07,6.25e-07
10,0.155556,8.75e-07,1.041e-06,8.33e-07,7.91e-07,1.167e-06,1e-06
10,0.0666667,8.75e-07,1.083e-06,8.75e-07,7.92e-07,1.084e-06,1.042e-06
10,0.0222222,7.5e-07,7.5e-07,7.09e-07,6.67e-07,6.66e-07,6.25e-07
10,0.0222222,6.25e-07,7.5e-07,6.67e-07,6.25e-07,6.25e-07,6.67e-07
10,0.177778,2.125e-06,2.042e-06,2.125e-06,2.208e-06,2.542e-06,2.5e-06
10,0.177778,7.08e-07,7.91e-07,6.66e-07,6.25e-07,6.25e-07,6.25e-07
10,0.0222222,6.66e-07,7.91e-07,7.08e-07,6.25e-07,6.66e-07,6.25e-07
10,0.0666667,8.34e-07,1.042e-06,8.34e-07,7.92e-07,1.083e-06,1.083e-06
10,0.133333,7.5e-07,7.91e-07,6.67e-07,7.08e-07,6.66e-07,5.83e-07
10,0.0888889,7.08e-07,7.91e-07,6.67e-07,6.25e-07,5.84e-07,6.25e-07
10,0.0666667,6.67e-07,7.5e-07,6.66e-07,6.67e-07,6.67e-07,6.25e-07
10,0.0666667,9.17e-07,1.042e-06,8.75e-07,8.33e-07,1.041e-06,1.042e-06
10,0.155556,7.08e-07,7.92e-07,6.67e-07,6.25e-07,6.66e-07,6.67e-07
10,0.133333,6.67e-07,7.91e-07,7.5e-07,5.84e-07,6.67e-07,5.83e-07
10,0.111111,8.33e-07,1.041e-06,7.91e-07,8.33e-07,1.083e-06,1.083e-06
10,0.0666667,7.5e-07,7.92e-07,7.08e-07,6.66e-07,6.25e-07,5.83e-07
10,0.133333,2.583e-06,2.708e-06,2.583e-06,2.459e-06,3.375e-06,3.292e-06
10,0.133333,8.75e-07,1.042e-06,8.75e-07,7.08e-07,1.042e-06,1.041e-06
10,0.133333,8.75e-07,1e-06,8.75e-07,7.92e-07,1.083e-06,1.041e-06
10,0.0666667,7.5e-07,8.33e-07,7.5e-07,6.25e-07,6.25e-07,5.84e-07
10,0.2,1.542e-06,1.625e-06,1.458e-06,1.375e-06,1.958e-06,1.833e-06
10,0.0888889,6.66e-07,7.91e-07,6.66e-07,6.66e-07,6.67e-07,5.84e-07
10,0.0666667,6.67e-07,7.5e-07,6.25e-07,6.25e-07,6.66e-07,6.66e-07
10,0.0666667,1.416e-06,1.333e-06,1.417e-06,1.292e-06,1.541e-06,1.416e-06
10,0.0444444,6.25e-07,7.91e-07,6.66e-07,6.25e-07,6.67e-07,6.67e-07
10,0.0666667,8.75e-07,1e-06,8.75e-07,7.92e-07,1.084e-06,1.042e-06
10,0.111111,1.5e-06,1.625e-06,1.416e-06,1.375e-06,1.917e-06,1.833e-06
10,0.111111,8.33e-07,1.042e-06,8.33e-07,7.5e-07,1.084e-06,1.084e-06
10,0.0444444,7.09e-07,7.92e-07,6.67e-07,6.25e-07,6.66e-07,6.66e-07
10,0.0444444,7.09e-07,7.5e-07,7.08e-07,6.25e-07,6.66e-07,6.25e-07
10,0.111111,8.75e-07,1.041e-06,8.75e-07,8.34e-07,1.084e-06,1.084e-06
10,0.0888889,8.33e-07,1.042e-06,8.75e-07,8.75e-07,1.083e-06,1.042e-06
10,0.155556,6.67e-07,7.91e-07,6.67e-07,5.83e-07,6.67e-07,5.83e-07
10,0.155556,1.875e-06,1.625e-06,2.042e-06,1.917e-06,2.042e-06,1.833e-06
10,0.111111,1.333e-06,1.334e-06,1.292e-06,1.25e-06,1.541e-06,1.416e-06
10,0.111111,1.541e-06,1.583e-06,1.417e-06,1.458e-06,2.042e-06,1.917e-06
10,0.111111,1.375e-06,1.375e-06,1.375e-06,1.208e-06,1.583e-06,1.583e-06
10,0.133333,1.75e-06,1.958e-06,1.625e-06,1.625e-06,2.375e-06,2.417e-06
10,0.0444444,7.5e-07,7.92e-07,6.25e-07,6.67e-07,6.25e-07,6.25e-07
10,0.0444444,6.66e-07,8.33e-07,6.66e-07,6.25e-07,6.67e-07,6.25e-07
10,0.0666667,6.66e-07,7.5e-07,6.67e-07,6.25e-07,7.5e-07,7.09e-07
10,0.155556,8.75e-07,1.042e-06,9.17e-07,7.91e-07,1.083e-06,1.042e-06
10,0.133333,2.5e-06,2.333e-06,2.583e-06,2.417e-06,3.208e-06,3.125e-06
10,0.155556,1.417e-06,1.334e-06,1.333e-06,1.291e-06,1.542e-06,1.458e-06
10,0.0444444,9.58e-07,1.042e-06,9.17e-07,7.91e-07,1.083e-06,9.59e-07
10,0.111111,1.334e-06,1.292e-06,1.25e-06,1.208e-06,1.584e-06,1.5e-06
10,0.155556,1.75e-06,1.667e-06,1.542e-06,1.542e-06,2.042e-06,1.959e-06
10,0.111111,7.09e-07,7.5e-07,6.25e-07,6.25e-07,6.66e-07,6.66e-07
10,0.133333,2e-06,1.666e-06,1.875e-06,1.875e-06,2.083e-06,2.083e-06
10,0.0888889,8.75e-07,1.042e-06,8.75e-07,7.92e-07,1.083e-06,1.084e-06
10,0.111111,1.25e-06,1.291e-06,1.291e-06,1.208e-06,1.458e-06,1.5e-06
10,0.0666667,7.08e-07,7.92e-07,6.25e-07,6.25e-07,6.67e-07,6.67e-07
10,0.0444444,1.083e-06,1.375e-06,9.58e-07,9.17e-07,1.459e-06,1.417e-06
10,0.0666667,7.5e-07,7.5e-07,8.34e-07,6.67e-07,7.08e-07,6.25e-07
10,0.0888889,6.66e-07,7.5e-07,7.5e-07,6.67e-07,7.08e-07,6.67e-07
10,0.0666667,6.67e-07,7.09e-07,6.25e-07,5.84e-07,6.67e-07,6.25e-07
10,0.0444444,6.25e-07,7.09e-07,5.83e-07,5.83e-07,5.84e-07,5.83e-07
10,0.0888889,8.34e-07,9.58e-07,8.33e-07,7.91e-07,1.042e-06,1e-06
10,0.0888889,6.25e-07,7.5e-07,7.08e-07,5.83e-07,7.09e-07,6.67e-07
10,0.0666667,8.34e-07,1e-06,8.75e-07,7.5e-07,1.125e-06,1e-06
10,0.0888889,9.58e-07,1.25e-06,1e-06,9.17e-07,1.417e-06,1.375e-06
10,0.0888889,8.33e-07,1.041e-06,7.5e-07,7.92e-07,1.083e-06,1e-06
10,0.111111,8.33e-07,1e-06,7.91e-07,7.92e-07,9.58e-07,1e-06
10,0.177778,1.459e-06,1.584e-06,1.375e-06,1.375e-06,1.875e-06,1.833e-06
10,0.0666667,1.458e-06,2.083e-06,1.542e-06,1.667e-06,2.292e-06,2.375e-06
10,0.0888889,9.17e-07,1.042e-06,8.75e-07,7.91e-07,1.083e-06,1e-06
10,0.0888889,8.75e-07,1e-06,8.33e-07,8.33e-07,1.041e-06,1.083e-06
10,0.0888889,8.75e-07,1e-06,8.33e-07,7.91e-07,1.083e-06,1.125e-06
10,0.0666667,8.75e-07,9.58e-07,8.34e-07,7.5e-07,1.083e-06,1.083e-06
10,0.0666667,6.67e-07,7.5e-07,6.67e-07,6.67e-07,6.67e-07,7.09e-07
10,0.0666667,6.67e-07,7.5e-07,6.67e-07,6.25e-07,6.67e-07,6.25e-07
10,0.155556,6.66e-07,7.5e-07,6.25e-07,6.25e-07,6.25e-07,7.08e-07
10,0.0444444,8.75e-07,1.083e-06,8.33e-07,7.5e-07,1.041e-06,1.041e-06
10,0.0888889,1e-06,1.375e-06,1e-06,9.58e-07,1.375e-06,1.458e-06
10,0.133333,6.67e-07,7.92e-07,7.08e-07,6.25e-07,6.25e-07,6.25e-07
10,0.0444444,1.417e-06,1.333e-06,1.333e-06,1.375e-06,1.625e-06,1.416e-06
10,0.244444,2.833e-06,2.75e-06,2.875e-06,2.917e-06,3.667e-06,3.375e-06
10,0.0888889,1.334e-06,1.375e-06,1.25e-06,1.209e-06,1.583e-06,1.5e-06
10,0.0888889,7.09e-07,7.92e-07,6.25e-07,1.708e-06,7.08e-07,5.83e-07
10,0.0888889,1.583e-06,1.625e-06,1.458e-06,1.5e-06,2.083e-06,2e-06
10,0.0666667,8.34e-07,1.125e-06,9.16e-07,8.33e-07,1.041e-06,1.042e-06
10,0.0222222,6.66e-07,7.92e-07,6.67e-07,6.25e-07,7.09e-07,6.67e-07
10,0.0666667,9.17e-07,1.042e-06,7.91e-07,8.75e-07,1.042e-06,1e-06
10,0.155556,2.167e-06,2e-06,2.084e-06,2.125e-06,2.584e-06,2.375e-06
10,0.0444444,6.67e-07,7.5e-07,6.67e-07,6.25e-07,6.25e-07,6.25e-07
10,0.111111,9.17e-07,1.041e-06,9.17e-07,7.92e-07,1.084e-06,1e-06
10,0.0222222,7.08e-07,7.5e-07,7.09e-07,6.67e-07,6.67e-07,5.84e-07
10,0.0666667,8.34e-07,9.58e-07,8.33e-07,8.34e-07,1.167e-06,1.083e-06
10,0.111111,1.042e-06,1.375e-06,1.042e-06,1e-06,1.583e-06,1.458e-06
10,0.0888889,6.66e-07,7.5e-07,6.67e-07,6.25e-07,6.25e-07,6.25e-07
10,0.222222,3.291e-06,3.166e-06,3.041e-06,3.083e-06,4e-06,3.958e-06
10,0.177778,1.875e-06,2e-06,1.708e-06,1.667e-06,2.5e-06,2.333e-06
10,0.0888889,1.291e-06,1.375e-06,1.292e-06,1.209e-06,1.583e-06,1.583e-06
10,0.155556,1.083e-06,1.333e-06,1e-06,1.041e-06,1.541e-06,1.458e-06
10,0.0888889,8.34e-07,1.042e-06,8.75e-07,7.92e-07,1.125e-06,1e-06
10,0.111111,1.708e-06,2e-06,1.667e-06,1.75e-06,2.375e-06,2.375e-06
10,0.155556,8.75e-07,1e-06,8.33e-07,8.33e-07,1e-06,1e-06
10,0.0888889,9.16e-07,1.042e-06,8.33e-07,8.33e-07,1.083e-06,1e-06
10,0.0222222,8.33e-07,1e-06,8.34e-07,7.5e-07,1.042e-06,1.042e-06
10,0.111111,1.292e-06,1.25e-06,1.292e-06,1.292e-06,1.583e-06,1.416e-06
10,0.0888889,7.08e-07,8.75e-07,7.5e-07,6.67e-07,7.09e-07,6.67e-07
10,0.244444,3.708e-06,2.625e-06,3.584e-06,3.334e-06,3.792e-06,3.75e-06
10,0.155556,2.5e-06,2.375e-06,2.375e-06,2.292e-06,3e-06,2.875e-06
10,0.111111,8.75e-07,1.042e-06,8.75e-07,7.91e-07,1.083e-06,1.083e-06
10,0.177778,2.917e-06,2.417e-06,2.75e-06,2.917e-06,3.542e-06,3.459e-06
10,0.111111,7.08e-07,8.33e-07,7.5e-07,6.67e-07,6.67e-07,6.25e-07
10,0.0222222,8.75e-07,1e-06,8.33e-07,8.33e-07,1.041e-06,1.041e-06
10,0.0444444,7.92e-07,1.042e-06,8.34e-07,9.17e-07,1.125e-06,1e-06
10,0.133333,8.75e-07,1.042e-06,8.75e-07,7.92e-07,1.083e-06,9.58e-07
10,0.0888889,1.917e-06,1.708e-06,1.791e-06,1.833e-06,2.041e-06,1.916e-06
10,0.0444444,6.67e-07,7.92e-07,6.25e-07,6.25e-07,7.5e-07,6.67e-07
10,0.0666667,6.67e-07,7.5e-07,6.66e-07,6.25e-07,6.66e-07,6.25e-07
10,0.0444444,6.67e-07,7.5e-07,6.25e-07,6.25e-07,7.08e-07,6.67e-07
10,0.222222,8.75e-07,1.041e-06,8.33e-07,8.34e-07,1.084e-06,1.084e-06
10,0.0888889,6.67e-07,7.92e-07,6.67e-07,6.25e-07,6.25e-07,6.25e-07
10,0.0666667,7.91e-07,1e-06,8.33e-07,8.33e-07,1.042e-06,1e-06
10,0.0222222,7.92e-07,1.042e-06,8.75e-07,8.33e-07,1.083e-06,1.042e-06
10,0.133333,6.67e-07,7.92e-07,6.25e-07,6.25e-07,6.67e-07,6.25e-07
10,0.155556,1.375e-06,1.375e-06,1.375e-06,1.25e-06,1.5e-06,1.5e-06
10,0.111111,8.34e-07,1e-06,7.92e-07,8.33e-07,1.042e-06,1.125e-06
10,0.0666667,1e-06,1.292e-06,9.59e-07,8.75e-07,1.417e-06,1.459e-06
10,0.111111,6.66e-07,8.33e-07,6.66e-07,6.25e-07,6.67e-07,6.25e-07
